Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;Channel0260101;Channel0270101;;Peukert 1,75V;
[dd/MM/yyyy HH:mm:ss];[];[];[hh:mm:ss];[hh:mm:ss];[];[];[];[V];[A];[AhCha];[AhDch];[AhStep];[Ah];[Wh];[WhCha];[WhDch];[WhStep];[V1];[V1];;Duração;Corrente
26/11/2022 06:07;29;DCH;20:00:35;02:56:00;0;0;Peukert_sem_equal;2,02;-0,713;0;2,089947;2,090047;-2,089947;3,049287;28,329739;25,280452;4,268911;2,702946;0,172107;;;
26/11/2022 06:09;29;DCH;20:02:35;02:58:00;0;0;Peukert_sem_equal;2,02;-0,712;0;2,113687;2,113786;-2,113687;3,001401;28,329739;25,328337;4,316796;-1,099379;-0,144647;;;
26/11/2022 06:11;29;DCH;20:04:35;03:00:00;0;0;Peukert_sem_equal;2,02;-0,713;0;2,137443;2,137543;-2,137443;2,953497;28,329739;25,376242;4,3647;-2,487732;0,809606;;;
26/11/2022 06:13;29;DCH;20:06:35;03:02:00;0;0;Peukert_sem_equal;2,02;-0,713;0;2,161188;2,161287;-2,161188;2,905632;28,329739;25,424107;4,412566;2,709651;1,949378;;;
26/11/2022 06:15;29;DCH;20:08:35;03:04:00;0;0;Peukert_sem_equal;2,01;-0,712;0;2,184976;2,185076;-2,184976;2,857692;28,329739;25,472047;4,460505;0,608283;1,539545;;;
26/11/2022 06:17;29;DCH;20:10:35;03:06:00;0;0;Peukert_sem_equal;2,01;-0,712;0;2,208711;2,208811;-2,208711;2,809874;28,329739;25,519864;4,508323;-2,493479;1,464508;;;
26/11/2022 06:19;29;DCH;20:12:35;03:08:00;0;0;Peukert_sem_equal;2,01;-0,713;0;2,232446;2,232546;-2,232446;2,762072;28,329739;25,567666;4,556125;-2,104242;-2,882397;;;
26/11/2022 06:21;29;DCH;20:14:35;03:10:00;0;0;Peukert_sem_equal;2,01;-0,712;0;2,256188;2,256288;-2,256188;2,714272;28,329739;25,615467;4,603925;-2,491883;0,818707;;;
26/11/2022 06:23;29;DCH;20:16:35;03:12:00;0;0;Peukert_sem_equal;2,01;-0,712;0;2,279967;2,280066;-2,279967;2,666411;28,329739;25,663328;4,651786;-0,071844;0,411269;;;
26/11/2022 06:25;29;DCH;20:18:35;03:14:00;0;0;Peukert_sem_equal;2,01;-0,712;0;2,303693;2,303792;-2,303693;2,618672;28,329739;25,711067;4,699525;2,848071;2,982979;;;
26/11/2022 06:27;29;DCH;20:20:35;03:15:59;0;0;Peukert_sem_equal;2,01;-0,712;0;2,327416;2,327516;-2,327416;2,570952;28,329739;25,758787;4,747245;-2,645151;-2,721625;;;
26/11/2022 06:29;29;DCH;20:22:35;03:18:00;0;0;Peukert_sem_equal;2,01;-0,713;0;2,351224;2,351324;-2,351224;2,523079;28,329739;25,80666;4,795119;1,953369;2,938755;;;
26/11/2022 06:31;29;DCH;20:24:35;03:19:59;0;0;Peukert_sem_equal;2,01;-0,712;0;2,37495;2,37505;-2,37495;2,475386;28,329739;25,854353;4,842812;-2,526847;0,790448;;;
26/11/2022 06:33;29;DCH;20:26:35;03:22:00;0;0;Peukert_sem_equal;2,01;-0,712;0;2,398686;2,398786;-2,398686;2,427688;28,329739;25,902051;4,89051;-1,566687;-2,824921;;;
26/11/2022 06:35;29;DCH;20:28:35;03:24:00;0;0;Peukert_sem_equal;2,01;-0,713;0;2,422424;2,422524;-2,422424;2,380001;28,329739;25,949738;4,938197;2,746372;2,975635;;;
26/11/2022 06:37;29;DCH;20:30:35;03:26:00;0;0;Peukert_sem_equal;2,01;-0,713;0;2,446231;2,44633;-2,446231;2,33219;28,329739;25,997548;4,986007;2,655049;-0,631911;;;
26/11/2022 06:39;29;DCH;20:32:35;03:28:00;0;0;Peukert_sem_equal;2,01;-0,713;0;2,46994;2,470039;-2,46994;2,284593;28,329739;26,045146;5,033605;2,645949;-0,538833;;;
26/11/2022 06:41;29;DCH;20:34:35;03:30:00;0;0;Peukert_sem_equal;2,01;-0,712;0;2,493656;2,493756;-2,493656;2,236995;28,329739;26,092744;5,081202;-1,344927;-1,140091;;;
26/11/2022 06:43;29;DCH;20:36:35;03:32:00;0;0;Peukert_sem_equal;2,01;-0,712;0;2,517431;2,517531;-2,517431;2,189296;28,329739;26,140443;5,128902;-2,481505;0,97437;;;
26/11/2022 06:45;29;DCH;20:38:35;03:34:00;0;0;Peukert_sem_equal;2,01;-0,712;0;2,541177;2,541276;-2,541177;2,141671;28,329739;26,188067;5,176526;-1,822453;-1,892222;;;
26/11/2022 06:47;29;DCH;20:40:35;03:36:00;0;0;Peukert_sem_equal;2,00;-0,713;0;2,564959;2,565059;-2,564959;2,093989;28,329739;26,23575;5,224208;2,570912;-0,625366;;;
26/11/2022 06:49;29;DCH;20:42:35;03:38:00;0;0;Peukert_sem_equal;2,00;-0,712;0;2,588726;2,588826;-2,588726;2,046353;28,329739;26,283386;5,271844;-2,032238;-2,883994;;;
26/11/2022 06:51;29;DCH;20:44:35;03:40:00;0;0;Peukert_sem_equal;2,00;-0,712;0;2,612436;2,612536;-2,612436;1,998847;28,329739;26,330891;5,31935;-2,834022;-2,947376;;;
26/11/2022 06:53;29;DCH;20:46:35;03:41:59;0;0;Peukert_sem_equal;2,00;-0,712;0;2,636197;2,636297;-2,636197;1,951256;28,329739;26,378482;5,366941;-1,855022;-2,926781;;;
26/11/2022 06:55;29;DCH;20:48:35;03:44:00;0;0;Peukert_sem_equal;2,00;-0,712;0;2,659924;2,660024;-2,659924;1,90375;28,329739;26,425989;5,414448;-1,540982;-1,20491;;;
26/11/2022 06:57;29;DCH;20:50:35;03:46:00;0;0;Peukert_sem_equal;2,00;-0,712;0;2,68367;2,683769;-2,68367;1,856223;28,329739;26,473516;5,461974;-2,577777;0,034964;;;
26/11/2022 06:59;29;DCH;20:52:35;03:48:00;0;0;Peukert_sem_equal;2,00;-0,713;0;2,707467;2,707567;-2,707467;1,808607;28,329739;26,521132;5,50959;-2,50242;1,20986;;;
26/11/2022 07:01;29;DCH;20:54:35;03:50:00;0;0;Peukert_sem_equal;2,00;-0,712;0;2,731198;2,731297;-2,731198;1,761142;28,329739;26,568596;5,557055;-0,544102;-0,814875;;;
26/11/2022 07:03;29;DCH;20:56:35;03:52:00;0;0;Peukert_sem_equal;2,00;-0,712;0;2,754917;2,755016;-2,754917;1,713717;28,329739;26,616021;5,60448;-2,620404;0,11527;;;
26/11/2022 07:05;29;DCH;20:58:35;03:54:00;0;0;Peukert_sem_equal;2,00;-0,713;0;2,778685;2,778784;-2,778685;1,666211;28,329739;26,663528;5,651986;-2,709811;-1,770565;;;
26/11/2022 07:07;29;DCH;21:00:35;03:56:00;0;0;Peukert_sem_equal;2,00;-0,712;0;2,802464;2,802564;-2,802464;1,618699;28,329739;26,711039;5,699498;1,816067;0,868679;;;
26/11/2022 07:09;29;DCH;21:02:35;03:58:00;0;0;Peukert_sem_equal;2,00;-0,712;0;2,826212;2,826312;-2,826212;1,571268;28,329739;26,758471;5,746929;2,597255;-0,648675;;;
26/11/2022 07:11;29;DCH;21:04:35;04:00:00;0;0;Peukert_sem_equal;2,00;-0,713;0;2,849927;2,850027;-2,849927;1,523918;28,329739;26,805821;5,794279;-2,494118;1,030089;;;
26/11/2022 07:13;29;DCH;21:06:35;04:02:00;0;0;Peukert_sem_equal;2,00;-0,713;0;2,873713;2,873813;-2,873713;1,476444;28,329739;26,853294;5,841753;-2,502101;0,185518;;;
26/11/2022 07:15;29;DCH;21:08:35;04:04:00;0;0;Peukert_sem_equal;1,99;-0,712;0;2,897453;2,897553;-2,897453;1,429081;28,329739;26,900658;5,889116;2,686661;1,817024;;;
26/11/2022 07:17;29;DCH;21:10:35;04:06:00;0;0;Peukert_sem_equal;1,99;-0,712;0;2,921173;2,921273;-2,921173;1,381775;28,329739;26,947964;5,936422;2,725776;2,660957;;;
26/11/2022 07:19;29;DCH;21:12:35;04:08:00;0;0;Peukert_sem_equal;1,99;-0,713;0;2,944913;2,945012;-2,944913;1,334447;28,329739;26,995292;5,98375;-2,45644;1,000553;;;
26/11/2022 07:21;29;DCH;21:14:35;04:10:00;0;0;Peukert_sem_equal;1,99;-0,712;0;2,9687;2,9688;-2,9687;1,287042;28,329739;27,042697;6,031155;2,783092;2,652176;;;
26/11/2022 07:23;29;DCH;21:16:35;04:11:59;0;0;Peukert_sem_equal;1,99;-0,713;0;2,992411;2,99251;-2,992411;1,239808;28,329739;27,089931;6,078389;-1,916329;-2,838811;;;
26/11/2022 07:25;29;DCH;21:18:35;04:14:00;0;0;Peukert_sem_equal;1,99;-0,713;0;3,016209;3,016308;-3,016209;1,192418;28,329739;27,13732;6,125779;-2,721466;-2,695282;;;
26/11/2022 07:27;29;DCH;21:20:35;04:16:00;0;0;Peukert_sem_equal;1,99;-0,713;0;3,03994;3,04004;-3,03994;1,145179;28,329739;27,18456;6,173018;2,717953;0,075836;;;
26/11/2022 07:29;29;DCH;21:22:35;04:18:00;0;0;Peukert_sem_equal;1,99;-0,712;0;3,063667;3,063767;-3,063667;1,097969;28,329739;27,23177;6,220228;-1,845124;-0,433302;;;
26/11/2022 07:31;29;DCH;21:24:35;04:20:00;0;0;Peukert_sem_equal;1,99;-0,712;0;3,087422;3,087522;-3,087422;1,050722;28,329739;27,279017;6,267475;-2,621682;-1,206666;;;
26/11/2022 07:33;29;DCH;21:26:35;04:22:00;0;0;Peukert_sem_equal;1,99;-0,712;0;3,111181;3,111281;-3,111181;1,003486;28,329739;27,326253;6,314711;-1,190382;-0,466669;;;
26/11/2022 07:35;29;DCH;21:28:35;04:24:00;0;0;Peukert_sem_equal;1,99;-0,712;0;3,134932;3,135032;-3,134932;0,956286;28,329739;27,373453;6,361911;-1,512883;-0,266463;;;
26/11/2022 07:37;29;DCH;21:30:35;04:26:00;0;0;Peukert_sem_equal;1,99;-0,712;0;3,158709;3,158809;-3,158709;0,909053;28,329739;27,420686;6,409144;1,919203;2,243142;;;
26/11/2022 07:39;29;DCH;21:32:35;04:28:00;0;0;Peukert_sem_equal;1,99;-0,712;0;3,182437;3,182536;-3,182437;0,861939;28,329739;27,4678;6,456258;2,91321;2,870104;;;
26/11/2022 07:41;29;DCH;21:34:35;04:30:00;0;0;Peukert_sem_equal;1,98;-0,712;0;3,206151;3,206251;-3,206151;0,814871;28,329739;27,514867;6,503326;-2,810872;-2,874734;;;
26/11/2022 07:43;29;DCH;21:36:35;04:32:00;0;0;Peukert_sem_equal;1,98;-0,713;0;3,229942;3,230041;-3,229942;0,767672;28,329739;27,562067;6,550525;0,179771;-0,040393;;;
26/11/2022 07:45;29;DCH;21:38:35;04:34:00;0;0;Peukert_sem_equal;1,98;-0,712;0;3,253693;3,253793;-3,253693;0,720572;28,329739;27,609167;6,597625;1,809042;1,858854;;;
26/11/2022 07:47;29;DCH;21:40:35;04:35:59;0;0;Peukert_sem_equal;1,98;-0,712;0;3,277399;3,277498;-3,277399;0,673584;28,329739;27,656155;6,644613;1,928463;2,997029;;;
26/11/2022 07:49;29;DCH;21:42:35;04:37:59;0;0;Peukert_sem_equal;1,98;-0,713;0;3,301169;3,301269;-3,301169;0,626489;28,329739;27,70325;6,691709;-1,94842;-2,88543;;;
26/11/2022 07:51;29;DCH;21:44:35;04:40:00;0;0;Peukert_sem_equal;1,98;-0,713;0;3,324928;3,325028;-3,324928;0,579439;28,329739;27,7503;6,738759;-0,473854;0,789969;;;
26/11/2022 07:53;29;DCH;21:46:35;04:42:00;0;0;Peukert_sem_equal;1,98;-0,712;0;3,348693;3,348792;-3,348693;0,532399;28,329739;27,797339;6,785798;-1,612507;-1,877533;;;
26/11/2022 07:55;29;DCH;21:48:35;04:44:00;0;0;Peukert_sem_equal;1,98;-0,712;0;3,372399;3,372499;-3,372399;0,485497;28,329739;27,844241;6,8327;1,510488;2,825241;;;
26/11/2022 07:57;29;DCH;21:50:35;04:46:00;0;0;Peukert_sem_equal;1,98;-0,712;0;3,396196;3,396296;-3,396196;0,438441;28,329739;27,891298;6,879757;-1,720434;-2,844719;;;
26/11/2022 07:59;29;DCH;21:52:35;04:48:00;0;0;Peukert_sem_equal;1,98;-0,712;0;3,41993;3,420029;-3,41993;0,391531;28,329739;27,938207;6,926666;2,748287;0,340542;;;
26/11/2022 08:01;29;DCH;21:54:35;04:50:00;0;0;Peukert_sem_equal;1,97;-0,712;0;3,443667;3,443766;-3,443667;0,34464;28,329739;27,985099;6,973558;2,548081;-0,749896;;;
26/11/2022 08:03;29;DCH;21:56:35;04:52:00;0;0;Peukert_sem_equal;1,97;-0,713;0;3,46743;3,467529;-3,46743;0,29772;28,329739;28,032019;7,020478;2,599011;-0,875544;;;
26/11/2022 08:05;29;DCH;21:58:35;04:54:00;0;0;Peukert_sem_equal;1,97;-0,713;0;3,49119;3,49129;-3,49119;0,250829;28,329739;28,07891;7,067368;-1,470894;-2,481825;;;
26/11/2022 08:07;29;DCH;22:00:35;04:56:00;0;0;Peukert_sem_equal;1,97;-0,713;0;3,514927;3,515027;-3,514927;0,20401;28,329739;28,125729;7,114187;1,649068;1,957041;;;
26/11/2022 08:09;29;DCH;22:02:35;04:58:00;0;0;Peukert_sem_equal;1,97;-0,713;0;3,538676;3,538775;-3,538676;0,157194;28,329739;28,172545;7,161003;-1,423477;-2,84887;;;
26/11/2022 08:11;29;DCH;22:04:35;05:00:00;0;0;Peukert_sem_equal;1,97;-0,713;0;3,562386;3,562485;-3,562386;0,110479;28,329739;28,219259;7,207718;-2,551114;-1,677966;;;
26/11/2022 08:13;29;DCH;22:06:35;05:02:00;0;0;Peukert_sem_equal;1,97;-0,712;0;3,586178;3,586278;-3,586178;0,063627;28,329739;28,266112;7,25457;1,862047;2,665906;;;
26/11/2022 08:15;29;DCH;22:08:35;05:04:00;0;0;Peukert_sem_equal;1,97;-0,713;0;3,609898;3,609998;-3,609898;0,016946;28,329739;28,312793;7,301251;-2,5393;0,258959;;;
26/11/2022 08:17;29;DCH;22:10:35;05:06:00;0;0;Peukert_sem_equal;1,97;-0,713;0;3,63368;3,63378;-3,63368;-0,029832;28,329739;28,359571;7,348029;-2,593742;-0,443839;;;
26/11/2022 08:19;29;DCH;22:12:35;05:08:00;0;0;Peukert_sem_equal;1,97;-0,712;0;3,657386;3,657485;-3,657386;-0,07643;28,329739;28,406169;7,394628;-1,176811;-2,799536;;;
26/11/2022 08:21;29;DCH;22:14:35;05:10:00;0;0;Peukert_sem_equal;1,96;-0,712;0;3,68118;3,68128;-3,68118;-0,123178;28,329739;28,452916;7,441375;2,622001;-0,772088;;;
26/11/2022 08:23;29;DCH;22:16:35;05:12:00;0;0;Peukert_sem_equal;1,96;-0,712;0;3,704931;3,70503;-3,704931;-0,16981;28,329739;28,499548;7,488007;-2,495555;0,279714;;;
26/11/2022 08:25;29;DCH;22:18:35;05:14:00;0;0;Peukert_sem_equal;1,96;-0,712;0;3,728685;3,728785;-3,728685;-0,216421;28,329739;28,54616;7,534618;-1,80058;-2,10536;;;
26/11/2022 08:27;29;DCH;22:20:35;05:16:00;0;0;Peukert_sem_equal;1,96;-0,713;0;3,752425;3,752525;-3,752425;-0,262975;28,329739;28,592713;7,581172;-0,999435;-2,556862;;;
26/11/2022 08:29;29;DCH;22:22:35;05:18:00;0;0;Peukert_sem_equal;1,96;-0,713;0;3,776187;3,776287;-3,776187;-0,309542;28,329739;28,639281;7,627739;2,541376;-0,670069;;;
26/11/2022 08:31;29;DCH;22:24:35;05:20:00;0;0;Peukert_sem_equal;1,96;-0,712;0;3,799921;3,800021;-3,799921;-0,356024;28,329739;28,685763;7,674221;2,693047;-0,624408;;;
26/11/2022 08:33;29;DCH;22:26:35;05:22:00;0;0;Peukert_sem_equal;1,96;-0,712;0;3,823679;3,823779;-3,823679;-0,402522;28,329739;28,732261;7,720719;-2,524133;0,645322;;;
26/11/2022 08:35;29;DCH;22:28:35;05:23:59;0;0;Peukert_sem_equal;1,96;-0,712;0;3,847384;3,847484;-3,847384;-0,448885;28,329739;28,778623;7,767082;-2,510243;0,248262;;;
26/11/2022 08:37;29;DCH;22:30:35;05:26:00;0;0;Peukert_sem_equal;1,95;-0,712;0;3,87115;3,87125;-3,87115;-0,495333;28,329739;28,825072;7,81353;2,696081;1,934051;;;
26/11/2022 08:39;29;DCH;22:32:35;05:28:00;0;0;Peukert_sem_equal;1,95;-0,712;0;3,894913;3,895013;-3,894913;-0,541743;28,329739;28,871482;7,85994;-2,555904;0,911147;;;
26/11/2022 08:41;29;DCH;22:34:35;05:30:00;0;0;Peukert_sem_equal;1,95;-0,713;0;3,918653;3,918753;-3,918653;-0,588073;28,329739;28,917812;7,90627;-2,587196;0,51712;;;
26/11/2022 08:43;29;DCH;22:36:35;05:32:00;0;0;Peukert_sem_equal;1,95;-0,712;0;3,94242;3,94252;-3,94242;-0,63442;28,329739;28,964159;7,952617;1,422679;2,193808;;;
26/11/2022 08:45;29;DCH;22:38:35;05:34:00;0;0;Peukert_sem_equal;1,95;-0,712;0;3,966181;3,96628;-3,966181;-0,680719;28,329739;29,010458;7,998916;2,705979;-0,47114;;;
26/11/2022 08:47;29;DCH;22:40:35;05:36:00;0;0;Peukert_sem_equal;1,95;-0,713;0;3,989878;3,989977;-3,989878;-0,726856;28,329739;29,056595;8,045053;2,565324;-0,852873;;;
26/11/2022 08:49;29;DCH;22:42:35;05:38:00;0;0;Peukert_sem_equal;1,94;-0,713;0;4,013673;4,013773;-4,013673;-0,773147;28,329739;29,102886;8,091344;2,504815;-0,610518;;;
26/11/2022 08:51;29;DCH;22:44:35;05:40:00;0;0;Peukert_sem_equal;1,94;-0,713;0;4,037416;4,037516;-4,037416;-0,819297;28,329739;29,149035;8,137494;0,171788;-0,533724;;;
26/11/2022 08:53;29;DCH;22:46:35;05:42:00;0;0;Peukert_sem_equal;1,94;-0,712;0;4,061163;4,061263;-4,061163;-0,865413;28,329739;29,195151;8,18361;-2,54872;0,144327;;;
26/11/2022 08:55;29;DCH;22:48:35;05:44:00;0;0;Peukert_sem_equal;1,94;-0,713;0;4,084888;4,084988;-4,084888;-0,911445;28,329739;29,241183;8,229642;-1,688822;-2,141921;;;
26/11/2022 08:57;29;DCH;22:50:35;05:46:00;0;0;Peukert_sem_equal;1,94;-0,712;0;4,108669;4,108769;-4,108669;-0,957542;28,329739;29,28728;8,275739;2,799217;2,18391;;;
26/11/2022 08:59;29;DCH;22:52:35;05:48:00;0;0;Peukert_sem_equal;1,94;-0,713;0;4,132415;4,132515;-4,132415;-1,003525;28,329739;29,333264;8,321722;2,557341;-0,944834;;;
26/11/2022 09:01;29;DCH;22:54:35;05:50:00;0;0;Peukert_sem_equal;1,93;-0,712;0;4,156162;4,156261;-4,156162;-1,049462;28,329739;29,379201;8,367659;-2,485816;1,198364;;;
26/11/2022 09:03;29;DCH;22:56:35;05:51:59;0;0;Peukert_sem_equal;1,93;-0,712;0;4,17987;4,17997;-4,17987;-1,095279;28,329739;29,425018;8,413476;-1,073355;-2,605557;;;
26/11/2022 09:05;29;DCH;22:58:35;05:54:00;0;0;Peukert_sem_equal;1,93;-0,712;0;4,203645;4,203745;-4,203645;-1,141173;28,329739;29,470912;8,45937;2,72881;-0,3787;;;
26/11/2022 09:07;29;DCH;23:00:35;05:55:59;0;0;Peukert_sem_equal;1,93;-0,713;0;4,227398;4,227497;-4,227398;-1,186972;28,329739;29,516711;8,50517;-2,554308;0,584813;;;
26/11/2022 09:09;29;DCH;23:02:35;05:58:00;0;0;Peukert_sem_equal;1,92;-0,712;0;4,251172;4,251272;-4,251172;-1,232759;28,329739;29,562498;8,550957;-2,371504;0,160133;;;
26/11/2022 09:11;29;DCH;23:04:35;06:00:00;0;0;Peukert_sem_equal;1,92;-0,713;0;4,274919;4,275019;-4,274919;-1,278438;28,329739;29,608177;8,596635;-1,053558;-2,787243;;;
26/11/2022 09:13;29;DCH;23:06:35;06:02:00;0;0;Peukert_sem_equal;1,92;-0,712;0;4,298655;4,298755;-4,298655;-1,324037;28,329739;29,653775;8,642234;1,516555;2,871062;;;
26/11/2022 09:15;29;DCH;23:08:35;06:04:00;0;0;Peukert_sem_equal;1,92;-0,712;0;4,322387;4,322487;-4,322387;-1,369565;28,329739;29,699304;8,687763;-1,621448;-2,789798;;;
26/11/2022 09:17;29;DCH;23:10:35;06:05:59;0;0;Peukert_sem_equal;1,91;-0,712;0;4,34612;4,34622;-4,34612;-1,415033;28,329739;29,744772;8,73323;-2,262619;-1,476642;;;
26/11/2022 09:19;29;DCH;23:12:35;06:08:00;0;0;Peukert_sem_equal;1,91;-0,712;0;4,369876;4,369975;-4,369876;-1,460475;28,329739;29,790214;8,778673;0,813917;0,083659;;;
26/11/2022 09:21;29;DCH;23:14:35;06:10:00;0;0;Peukert_sem_equal;1,91;-0,713;0;4,393654;4,393754;-4,393654;-1,505889;28,329739;29,835628;8,824087;-2,455482;1,267974;;;
26/11/2022 09:23;29;DCH;23:16:35;06:12:00;0;0;Peukert_sem_equal;1,91;-0,713;0;4,417411;4,417511;-4,417411;-1,551187;28,329739;29,880926;8,869384;1,220077;0,96511;;;
26/11/2022 09:25;29;DCH;23:18:35;06:14:00;0;0;Peukert_sem_equal;1,90;-0,713;0;4,441126;4,441225;-4,441126;-1,59632;28,329739;29,926059;8,914517;-1,973166;-2,847273;;;
26/11/2022 09:27;29;DCH;23:20:35;06:16:00;0;0;Peukert_sem_equal;1,90;-0,713;0;4,464901;4,465;-4,464901;-1,641481;28,329739;29,97122;8,959679;1,072557;0,711898;;;
26/11/2022 09:29;29;DCH;23:22:35;06:18:00;0;0;Peukert_sem_equal;1,89;-0,713;0;4,488654;4,488754;-4,488654;-1,686506;28,329739;30,016245;9,004703;-2,466178;0,859578;;;
26/11/2022 09:31;29;DCH;23:24:35;06:20:00;0;0;Peukert_sem_equal;1,89;-0,712;0;4,51236;4,51246;-4,51236;-1,731338;28,329739;30,061077;9,049535;2,499546;0,037359;;;
26/11/2022 09:33;29;DCH;23:26:35;06:22:00;0;0;Peukert_sem_equal;1,88;-0,712;0;4,536146;4,536246;-4,536146;-1,776209;28,329739;30,105948;9,094406;-1,522622;-2,306524;;;
26/11/2022 09:35;29;DCH;23:28:35;06:24:00;0;0;Peukert_sem_equal;1,88;-0,713;0;4,559903;4,560002;-4,559903;-1,820905;28,329739;30,150644;9,139102;-2,49332;-0,086373;;;
26/11/2022 09:37;29;DCH;23:30:35;06:26:00;0;0;Peukert_sem_equal;1,87;-0,713;0;4,583617;4,583717;-4,583617;-1,865388;28,329739;30,195127;9,183585;-1,13562;-2,757867;;;
26/11/2022 09:39;29;DCH;23:32:35;06:28:00;0;0;Peukert_sem_equal;1,87;-0,713;0;4,607384;4,607483;-4,607384;-1,909824;28,329739;30,239563;9,228021;-1,517513;-2,787403;;;
26/11/2022 09:41;29;DCH;23:34:35;06:30:00;0;0;Peukert_sem_equal;1,86;-0,712;0;4,631158;4,631258;-4,631158;-1,954109;28,329739;30,283848;9,272306;0,498121;-0,830042;;;
26/11/2022 09:43;29;DCH;23:36:35;06:32:00;0;0;Peukert_sem_equal;1,85;-0,712;0;4,654907;4,655007;-4,654907;-1,998159;28,329739;30,327898;9,316356;0,240439;-1,418208;;;
26/11/2022 09:45;29;DCH;23:38:35;06:34:00;0;0;Peukert_sem_equal;1,84;-0,713;0;4,678655;4,678755;-4,678655;-2,041991;28,329739;30,37173;9,360188;0,971177;0,499398;;;
26/11/2022 09:47;29;DCH;23:40:35;06:36:00;0;0;Peukert_sem_equal;1,83;-0,712;0;4,702365;4,702465;-4,702365;-2,08551;28,329739;30,415248;9,403707;2,645949;2,034314;;;
26/11/2022 09:49;29;DCH;23:42:35;06:38:00;0;0;Peukert_sem_equal;1,82;-0,712;0;4,726156;4,726256;-4,726156;-2,128885;28,329739;30,458624;9,447083;0,719402;0,621055;;;
26/11/2022 09:51;29;DCH;23:44:35;06:40:00;0;0;Peukert_sem_equal;1,80;-0,712;0;4,749908;4,750007;-4,749908;-2,171854;28,329739;30,501593;9,490051;-1,521824;-1,577703;;;
26/11/2022 09:53;29;DCH;23:46:35;06:42:00;0;0;Peukert_sem_equal;1,78;-0,712;0;4,773598;4,773698;-4,773598;-2,214317;28,329739;30,544056;9,532514;2,693366;0,315477;;;
26/11/2022 09:55;29;DCH;23:48:35;06:44:00;0;0;Peukert_sem_equal;1,76;-0,712;0;4,797394;4,797494;-4,797394;-2,25648;28,329739;30,586219;9,574677;1,18208;-0,09675;;;
26/11/2022 09:56;29;DCH;23:49:15;06:44:39;0;0;Peukert_sem_equal;1,75;-0,712;0;4,805147;4,805246;-4,805147;-2,270084;28,329739;30,599822;9,588281;1,227262;0,657137;;;
26/11/2022 09:56;29;DCH;23:49:15;06:44:39;0;0;Peukert_sem_equal;1,75;-0,712;;;;;;;;;;;;;
26/11/2022 09:56;30;PAU;23:49:15;00:00:00;0;0;Peukert_sem_equal;1,75;0,000;;;;;;;;;;;;;
26/11/2022 09:56;30;PAU;23:49:15;00:00:00;0;0;Peukert_sem_equal;1,75;0,000;0;4,805218;0,000072;-4,805218;-2,270209;28,329739;30,599948;0,000125;1,189583;0,490458;;;
26/11/2022 09:56;30;PAU;23:49:15;00:00:00;0;0;Peukert_sem_equal;1,83;0,000;0;4,805218;0,000072;-4,805218;-2,270209;28,329739;30,599948;0,000125;1,189583;0,490458;;;
26/11/2022 09:56;30;PAU;23:49:15;00:00:00;0;0;Peukert_sem_equal;1,83;0,000;;;;;;;;;;;;;
26/11/2022 09:56;32;PAU;23:49:15;00:00:00;0;0;Peukert_sem_equal;1,85;0,000;;;;;;;;;;;;;
26/11/2022 09:56;32;PAU;23:49:15;00:00:00;0;0;Peukert_sem_equal;1,86;0,000;0;0;0,000072;0;-2,270209;28,329739;30,599948;0,000125;1,092993;0,279714;;;
26/11/2022 10:26;32;PAU;24:19:15;00:30:00;0;0;Peukert_sem_equal;1,97;0,000;0;0;0,000072;0;-2,270209;28,329739;30,599948;0,000125;1,536193;2,888145;;;
26/11/2022 10:26;32;PAU;24:19:15;00:30:00;0;0;Peukert_sem_equal;1,97;0,000;;;;;;;;;;;;;
26/11/2022 10:26;33;MSG;24:19:15;00:30:00;0;0;Peukert_sem_equal;Set IRange: 3;;;;;;;;;;;;;;
26/11/2022 10:26;33;CHA;24:19:15;00:00:00;0;0;Peukert_sem_equal;2,02;0,000;;;;;;;;;;;;;
26/11/2022 10:26;33;CHA;24:19:15;00:00:00;0;0;Peukert_sem_equal;2,02;1,246;0;0;0,000072;0;-2,270209;28,329739;30,599948;0,000125;1,501867;2,891657;;;
26/11/2022 10:41;33;CHA;24:34:15;00:15:00;0;0;Peukert_sem_equal;2,20;2,375;0,593728;0;0,5938;0,593728;-0,971337;29,62861;30,599948;1,298997;-2,527166;0,968782;;;
26/11/2022 10:56;33;CHA;24:49:15;00:30:00;0;0;Peukert_sem_equal;2,22;2,375;1,187453;0;1,187525;1,187453;0,342045;30,941992;30,599948;2,612379;-2,523175;0,847285;;;
26/11/2022 11:11;33;CHA;25:04:15;00:45:00;0;0;Peukert_sem_equal;2,25;2,375;1,78109;0;1,781161;1,78109;1,668388;32,268336;30,599948;3,938723;-1,847199;-2,840408;;;
26/11/2022 11:26;33;CHA;25:19:15;01:00:00;0;0;Peukert_sem_equal;2,28;2,375;2,374897;0;2,374969;2,374897;3,011209;33,611157;30,599948;5,281544;2,524931;-0,386523;;;
26/11/2022 11:41;33;CHA;25:34:15;01:15:00;0;0;Peukert_sem_equal;2,32;2,375;2,968614;0;2,968685;2,968614;4,374643;34,974591;30,599948;6,644978;2,282895;-0,85431;;;
