Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;;;;x;;Peukert 1,75V;
[dd/MM/yyyy HH:mm:ss];[];[];[hh:mm:ss];[hh:mm:ss];[];[];[];[V];[A];[AhCha];[AhDch];[AhStep];[Ah];[Wh];[WhCha];[WhDch];[WhStep];;;;x;;Duração;Corrente
20/11/2022 04:41;8;CHA;36:11:19;08:15:00;1;1;EQUALIZACAO_4X_C20;2,670;0,172;6,971765;4,972711;6,971777;1,999054;9,99276;19,924639;9,931879;16,742616;;;;;;;
20/11/2022 04:56;8;CHA;36:26:19;08:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,165;7,013845;4,972711;7,013857;2,041134;10,105112;20,036992;9,931879;16,854968;;;;;;;
20/11/2022 05:11;8;CHA;36:41:19;08:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,16;7,054463;4,972711;7,054475;2,081752;10,21356;20,145439;9,931879;16,963416;;;;;;;
20/11/2022 05:26;8;CHA;36:56:19;08:59:59;1;1;EQUALIZACAO_4X_C20;2,670;0,155;7,093872;4,972711;7,093884;2,121161;10,318779;20,250659;9,931879;17,068635;;;;;;;
20/11/2022 05:41;8;CHA;37:11:19;09:15:00;1;1;EQUALIZACAO_4X_C20;2,670;0,152;7,132257;4,972711;7,132269;2,159546;10,421267;20,353146;9,931879;17,171123;;;;;;;
20/11/2022 05:56;8;CHA;37:26:19;09:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,148;7,169731;4,972711;7,169743;2,19702;10,52132;20,453199;9,931879;17,271176;;;;;;;
20/11/2022 06:11;8;CHA;37:41:19;09:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,145;7,206458;4,972711;7,20647;2,233747;10,619379;20,551259;9,931879;17,369235;;;;;;;
20/11/2022 06:26;8;CHA;37:56:19;10:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,143;7,242503;4,972711;7,242515;2,269792;10,715617;20,647496;9,931879;17,465473;;;;;;;
20/11/2022 06:41;8;CHA;38:11:19;10:15:00;1;1;EQUALIZACAO_4X_C20;2,670;0,141;7,27795;4,972711;7,277962;2,305239;10,81026;20,742139;9,931879;17,560115;;;;;;;
20/11/2022 06:56;8;CHA;38:26:19;10:29:59;1;1;EQUALIZACAO_4X_C20;2,670;0,139;7,312861;4,972711;7,312873;2,34015;10,90347;20,835349;9,931879;17,653326;;;;;;;
20/11/2022 07:11;8;CHA;38:41:19;10:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,137;7,3473;4,972711;7,347312;2,374589;10,995419;20,927298;9,931879;17,745275;;;;;;;
20/11/2022 07:26;8;CHA;38:56:19;11:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,135;7,38133;4,972711;7,381343;2,40862;11,086279;21,018159;9,931879;17,836135;;;;;;;
20/11/2022 07:41;8;CHA;39:11:19;11:15:00;1;1;EQUALIZACAO_4X_C20;2,670;0,134;7,415037;4,972711;7,41505;2,442327;11,176276;21,108155;9,931879;17,926132;;;;;;;
20/11/2022 07:56;8;CHA;39:26:19;11:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,133;7,448465;4,972711;7,448477;2,475754;11,265526;21,197405;9,931879;18,015382;;;;;;;
20/11/2022 08:11;8;CHA;39:41:19;11:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,132;7,481641;4,972711;7,481653;2,508931;11,354105;21,285984;9,931879;18,10396;;;;;;;
20/11/2022 08:26;8;CHA;39:56:19;12:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,132;7,514652;4,972711;7,514664;2,541941;11,442242;21,374122;9,931879;18,192098;;;;;;;
20/11/2022 08:41;8;CHA;40:11:19;12:15:00;1;1;EQUALIZACAO_4X_C20;2,670;0,131;7,547463;4,972711;7,547475;2,574752;11,529845;21,461724;9,931879;18,279701;;;;;;;
20/11/2022 08:56;8;CHA;40:26:19;12:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,13;7,580083;4,972711;7,580095;2,607372;11,616939;21,548818;9,931879;18,366795;;;;;;;
20/11/2022 09:11;8;CHA;40:41:19;12:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,129;7,612536;4,972711;7,612548;2,639825;11,703586;21,635466;9,931879;18,453442;;;;;;;
20/11/2022 09:26;8;CHA;40:56:19;13:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,129;7,644874;4,972711;7,644887;2,672164;11,789929;21,721808;9,931879;18,539785;;;;;;;
20/11/2022 09:41;8;CHA;41:11:19;13:15:00;1;1;EQUALIZACAO_4X_C20;2,670;0,129;7,677114;4,972711;7,677127;2,704404;11,876008;21,807887;9,931879;18,625864;;;;;;;
20/11/2022 09:56;8;CHA;41:26:19;13:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,128;7,709241;4,972711;7,709253;2,73653;11,961784;21,893663;9,931879;18,71164;;;;;;;
20/11/2022 10:11;8;CHA;41:41:19;13:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,128;7,741281;4,972711;7,741294;2,768571;12,047331;21,97921;9,931879;18,797187;;;;;;;
20/11/2022 10:26;8;CHA;41:56:19;13:59:59;1;1;EQUALIZACAO_4X_C20;2,670;0,128;7,773259;4,972711;7,773271;2,800548;12,132709;22,064588;9,931879;18,882565;;;;;;;
20/11/2022 10:41;8;CHA;42:11:19;14:15:00;1;1;EQUALIZACAO_4X_C20;2,670;0,128;7,805214;4,972711;7,805226;2,832504;12,218028;22,149908;9,931879;18,967884;;;;;;;
20/11/2022 10:56;8;CHA;42:26:19;14:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,127;7,837104;4,972711;7,837116;2,864393;12,303172;22,235051;9,931879;19,053028;;;;;;;
20/11/2022 11:11;8;CHA;42:41:19;14:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,127;7,868938;4,972711;7,86895;2,896227;12,388167;22,320046;9,931879;19,138023;;;;;;;
20/11/2022 11:26;8;CHA;42:56:19;15:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,127;7,900783;4,972711;7,900795;2,928072;12,473191;22,40507;9,931879;19,223047;;;;;;;
20/11/2022 11:41;8;CHA;43:11:19;15:14:59;1;1;EQUALIZACAO_4X_C20;2,670;0,127;7,932638;4,972711;7,93265;2,959927;12,558243;22,490122;9,931879;19,308099;;;;;;;
20/11/2022 11:56;8;CHA;43:26:19;15:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,128;7,96452;4,972711;7,964533;2,99181;12,643368;22,575248;9,931879;19,393224;;;;;;;
20/11/2022 12:11;8;CHA;43:41:19;15:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,128;7,996407;4,972711;7,996419;3,023696;12,728504;22,660383;9,931879;19,47836;;;;;;;
20/11/2022 12:26;8;CHA;43:56:19;16:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,128;8,028276;4,972711;8,028288;3,055565;12,813591;22,74547;9,931879;19,563447;;;;;;;
20/11/2022 12:41;8;CHA;44:11:19;16:14:59;1;1;EQUALIZACAO_4X_C20;2,670;0,127;8,060093;4,972711;8,060106;3,087383;12,898543;22,830422;9,931879;19,648399;;;;;;;
20/11/2022 12:56;8;CHA;44:26:19;16:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,127;8,091853;4,972711;8,091865;3,119142;12,983338;22,915218;9,931879;19,733194;;;;;;;
20/11/2022 13:11;8;CHA;44:41:19;16:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,126;8,123557;4,972711;8,123569;3,150846;13,067987;22,999867;9,931879;19,817843;;;;;;;
20/11/2022 13:26;8;CHA;44:56:19;17:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,126;8,15518;4,972711;8,155192;3,182469;13,152418;23,084297;9,931879;19,902274;;;;;;;
20/11/2022 13:41;8;CHA;45:11:19;17:14:59;1;1;EQUALIZACAO_4X_C20;2,670;0,126;8,186697;4,972711;8,18671;3,213987;13,236569;23,168448;9,931879;19,986425;;;;;;;
20/11/2022 13:56;8;CHA;45:26:19;17:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,125;8,218129;4,972711;8,218141;3,245418;13,32049;23,25237;9,931879;20,070346;;;;;;;
20/11/2022 14:11;8;CHA;45:41:19;17:44:59;1;1;EQUALIZACAO_4X_C20;2,670;0,125;8,249472;4,972711;8,249485;3,276762;13,404176;23,336055;9,931879;20,154031;;;;;;;
20/11/2022 14:26;8;CHA;45:56:19;18:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,125;8,280722;4,972711;8,280734;3,308011;13,48761;23,419489;9,931879;20,237466;;;;;;;
20/11/2022 14:41;8;CHA;46:11:19;18:15:00;1;1;EQUALIZACAO_4X_C20;2,670;0,124;8,311825;4,972711;8,311838;3,339115;13,570654;23,502534;9,931879;20,32051;;;;;;;
20/11/2022 14:56;8;CHA;46:26:19;18:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,124;8,342828;4,972711;8,34284;3,370117;13,653429;23,585309;9,931879;20,403285;;;;;;;
20/11/2022 15:11;8;CHA;46:41:19;18:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,123;8,373689;4,972711;8,373701;3,400978;13,735826;23,667706;9,931879;20,485682;;;;;;;
20/11/2022 15:26;8;CHA;46:56:19;19:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,123;8,404423;4,972711;8,404435;3,431712;13,817884;23,749764;9,931879;20,56774;;;;;;;
20/11/2022 15:41;8;CHA;47:11:19;19:14:59;1;1;EQUALIZACAO_4X_C20;2,670;0,122;8,434983;4,972711;8,434995;3,462272;13,899479;23,831359;9,931879;20,649335;;;;;;;
20/11/2022 15:56;8;CHA;47:26:19;19:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,121;8,465323;4,972711;8,465336;3,492613;13,980486;23,912366;9,931879;20,730342;;;;;;;
20/11/2022 16:11;8;CHA;47:41:19;19:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,12;8,495494;4,972711;8,495506;3,522783;14,061041;23,99292;9,931879;20,810897;;;;;;;
20/11/2022 16:26;8;CHA;47:56:19;20:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,119;8,525452;4,972711;8,525464;3,552741;14,141026;24,072906;9,931879;20,890882;;;;;;;
20/11/2022 16:41;8;CHA;48:11:19;20:15:00;1;1;EQUALIZACAO_4X_C20;2,670;0,119;8,555206;4,972711;8,555218;3,582495;14,220468;24,152347;9,931879;20,970324;;;;;;;
20/11/2022 16:56;8;CHA;48:26:19;20:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,118;8,584799;4,972711;8,584811;3,612088;14,29948;24,231359;9,931879;21,049336;;;;;;;
20/11/2022 17:11;8;CHA;48:41:19;20:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,117;8,614203;4,972711;8,614215;3,641492;14,377986;24,309866;9,931879;21,127842;;;;;;;
20/11/2022 17:26;8;CHA;48:56:19;20:59:59;1;1;EQUALIZACAO_4X_C20;2,670;0,117;8,643423;4,972711;8,643435;3,670712;14,456004;24,387883;9,931879;21,20586;;;;;;;
20/11/2022 17:41;8;CHA;49:11:19;21:15:00;1;1;EQUALIZACAO_4X_C20;2,670;0,116;8,672442;4,972711;8,672454;3,699731;14,533483;24,465363;9,931879;21,283339;;;;;;;
20/11/2022 17:56;8;CHA;49:26:19;21:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,115;8,701247;4,972711;8,701259;3,728536;14,61039;24,54227;9,931879;21,360246;;;;;;;
20/11/2022 18:11;8;CHA;49:41:19;21:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,114;8,729792;4,972711;8,729804;3,757082;14,686605;24,618484;9,931879;21,436461;;;;;;;
20/11/2022 18:26;8;CHA;49:56:19;22:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,113;8,758079;4,972711;8,758091;3,785368;14,762128;24,694008;9,931879;21,511984;;;;;;;
20/11/2022 18:41;8;CHA;50:11:19;22:15:00;1;1;EQUALIZACAO_4X_C20;2,670;0,112;8,786124;4,972711;8,786136;3,813413;14,837008;24,768887;9,931879;21,586864;;;;;;;
20/11/2022 18:56;8;CHA;50:26:19;22:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,111;8,813921;4,972711;8,813934;3,841211;14,911225;24,843105;9,931879;21,661081;;;;;;;
20/11/2022 19:11;8;CHA;50:41:19;22:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,11;8,841459;4,972711;8,841472;3,868749;14,98475;24,91663;9,931879;21,734606;;;;;;;
20/11/2022 19:26;8;CHA;50:56:19;23:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,109;8,868754;4,972711;8,868766;3,896043;15,057626;24,989505;9,931879;21,807482;;;;;;;
20/11/2022 19:41;8;CHA;51:11:19;23:15:00;1;1;EQUALIZACAO_4X_C20;2,670;0,108;8,895807;4,972711;8,89582;3,923097;15,129857;25,061736;9,931879;21,879713;;;;;;;
20/11/2022 19:56;8;CHA;51:26:19;23:30:00;1;1;EQUALIZACAO_4X_C20;2,670;0,107;8,922618;4,972711;8,92263;3,949907;15,201439;25,133319;9,931879;21,951295;;;;;;;
20/11/2022 20:11;8;CHA;51:41:19;23:45:00;1;1;EQUALIZACAO_4X_C20;2,670;0,106;8,949211;4,972711;8,949223;3,9765;15,272442;25,204321;9,931879;22,022298;;;;;;;
20/11/2022 20:26;8;CHA;51:56:19;24:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,105;8,975608;4,972711;8,97562;4,002897;15,342921;25,2748;9,931879;22,092777;;;;;;;
20/11/2022 20:26;8;CHA;51:56:19;24:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,105;8,975615;4,972711;8,975627;4,002904;15,34294;25,274819;9,931879;22,092796;;;;;;;
20/11/2022 20:26;8;CHA;51:56:19;24:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0,105;;;;;;;;;;;;;;;
20/11/2022 20:26;9;PAU;51:56:19;00:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0;;;;;;;;;;;;;;;
20/11/2022 20:26;9;PAU;51:56:19;00:00:00;1;1;EQUALIZACAO_4X_C20;2,670;0;8,975615;4,972711;0;4,002904;15,34294;25,274819;9,931879;0;;;;;;;
20/11/2022 21:26;9;PAU;52:56:19;01:00:00;1;1;EQUALIZACAO_4X_C20;2,158;0;8,975615;4,972711;0;4,002904;15,34294;25,274819;9,931879;0;;;;;;;
20/11/2022 22:26;9;PAU;53:56:19;02:00:00;1;1;EQUALIZACAO_4X_C20;2,121;0;8,975615;4,972711;0;4,002904;15,34294;25,274819;9,931879;0;;;;;;;
20/11/2022 23:26;9;PAU;54:56:19;03:00:00;1;1;EQUALIZACAO_4X_C20;2,099;0;8,975615;4,972711;0;4,002904;15,34294;25,274819;9,931879;0;;;;;;;
21/11/2022 00:26;9;PAU;55:56:19;04:00:00;1;1;EQUALIZACAO_4X_C20;2,088;0;8,975615;4,972711;0;4,002904;15,34294;25,274819;9,931879;0;;;;;;;
21/11/2022 00:26;9;PAU;55:56:19;04:00:00;1;1;EQUALIZACAO_4X_C20;2,088;0;8,975615;4,972711;0;4,002904;15,34294;25,274819;9,931879;0;;;;;;;
21/11/2022 00:26;9;PAU;55:56:19;04:00:00;1;1;EQUALIZACAO_4X_C20;2,088;0;;;;;;;;;;;;;;;
21/11/2022 00:26;10;PAU;55:56:19;00:00:00;1;1;EQUALIZACAO_4X_C20;2,088;0;;;;;;;;;;;;;;;
21/11/2022 00:26;10;PAU;55:56:19;00:00:00;1;1;EQUALIZACAO_4X_C20;2,088;0;8,975615;4,972711;0;4,002904;15,34294;25,274819;9,931879;0;;;;;;;
21/11/2022 00:26;10;PAU;55:56:21;00:00:01;1;1;EQUALIZACAO_4X_C20;2,088;0;8,975615;4,972711;0;4,002904;15,34294;25,274819;9,931879;0;;;;;;;
21/11/2022 00:26;10;PAU;55:56:21;00:00:01;1;1;EQUALIZACAO_4X_C20;2,088;0;;;;;;;;;;;;;;;
21/11/2022 00:26;7;DCH;55:56:21;00:00:00;2;1;EQUALIZACAO_4X_C20;2,082;0;;;;;;;;;;;;;;;
21/11/2022 00:26;7;DCH;55:56:21;00:00:00;2;1;EQUALIZACAO_4X_C20;2,081;-0,248;0;0;0;0;15,34294;25,274819;9,931879;0;;;;;;;
21/11/2022 00:28;7;DCH;55:58:21;00:02:00;2;1;EQUALIZACAO_4X_C20;2,045;-0,249;0;0,008284;0,008284;-0,008284;15,325915;25,274819;9,948905;0,017025;;;;;;;
21/11/2022 00:30;7;DCH;56:00:21;00:04:00;2;1;EQUALIZACAO_4X_C20;2,050;-0,249;0;0,016576;0,016576;-0,016576;15,308944;25,274819;9,965876;0,033996;;;;;;;
21/11/2022 00:32;7;DCH;56:02:21;00:06:00;2;1;EQUALIZACAO_4X_C20;2,055;-0,249;0;0,024861;0,024861;-0,024861;15,291934;25,274819;9,982885;0,051006;;;;;;;
21/11/2022 00:34;7;DCH;56:04:21;00:08:00;2;1;EQUALIZACAO_4X_C20;2,057;-0,249;0;0,033157;0,033157;-0,033157;15,274876;25,274819;9,999943;0,068064;;;;;;;
21/11/2022 00:36;7;DCH;56:06:21;00:10:00;2;1;EQUALIZACAO_4X_C20;2,059;-0,249;0;0,041436;0,041436;-0,041436;15,257838;25,274819;10,016981;0,085101;;;;;;;
21/11/2022 00:38;7;DCH;56:08:21;00:12:00;2;1;EQUALIZACAO_4X_C20;2,060;-0,249;0;0,049718;0,049718;-0,049718;15,240785;25,274819;10,034035;0,102155;;;;;;;
21/11/2022 00:40;7;DCH;56:10:21;00:14:00;2;1;EQUALIZACAO_4X_C20;2,060;-0,249;0;0,05802;0,05802;-0,05802;15,223682;25,274819;10,051137;0,119258;;;;;;;
21/11/2022 00:42;7;DCH;56:12:21;00:16:00;2;1;EQUALIZACAO_4X_C20;2,061;-0,249;0;0,066291;0,066291;-0,066291;15,20664;25,274819;10,068179;0,1363;;;;;;;
21/11/2022 00:44;7;DCH;56:14:21;00:18:00;2;1;EQUALIZACAO_4X_C20;2,061;-0,249;0;0,074588;0,074588;-0,074588;15,189543;25,274819;10,085277;0,153397;;;;;;;
21/11/2022 00:46;7;DCH;56:16:21;00:20:00;2;1;EQUALIZACAO_4X_C20;2,061;-0,249;0;0,082879;0,082879;-0,082879;15,172452;25,274819;10,102367;0,170488;;;;;;;
21/11/2022 00:48;7;DCH;56:18:21;00:22:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,091157;0,091157;-0,091157;15,155388;25,274819;10,119431;0,187551;;;;;;;
21/11/2022 00:50;7;DCH;56:20:21;00:24:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,09944;0,09944;-0,09944;15,138311;25,274819;10,136508;0,204629;;;;;;;
21/11/2022 00:52;7;DCH;56:22:21;00:26:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,107742;0,107742;-0,107742;15,121195;25,274819;10,153624;0,221745;;;;;;;
21/11/2022 00:54;7;DCH;56:24:21;00:28:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,116015;0,116015;-0,116015;15,104137;25,274819;10,170683;0,238803;;;;;;;
21/11/2022 00:56;7;DCH;56:26:21;00:30:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,124314;0,124314;-0,124314;15,087024;25,274819;10,187795;0,255916;;;;;;;
21/11/2022 00:58;7;DCH;56:28:21;00:32:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,132595;0,132595;-0,132595;15,069947;25,274819;10,204872;0,272993;;;;;;;
21/11/2022 01:00;7;DCH;56:30:21;00:33:59;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,140877;0,140877;-0,140877;15,052869;25,274819;10,22195;0,29007;;;;;;;
21/11/2022 01:02;7;DCH;56:32:21;00:36:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,149168;0,149168;-0,149168;15,03577;25,274819;10,239049;0,30717;;;;;;;
21/11/2022 01:04;7;DCH;56:34:21;00:37:59;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,157449;0,157449;-0,157449;15,018694;25,274819;10,256126;0,324246;;;;;;;
21/11/2022 01:06;7;DCH;56:36:21;00:39:59;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,165737;0,165737;-0,165737;15,001602;25,274819;10,273217;0,341338;;;;;;;
21/11/2022 01:08;7;DCH;56:38:21;00:42:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,174031;0,174031;-0,174031;14,984498;25,274819;10,290321;0,358441;;;;;;;
21/11/2022 01:10;7;DCH;56:40:21;00:44:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,182321;0,182321;-0,182321;14,967402;25,274819;10,307417;0,375538;;;;;;;
21/11/2022 01:12;7;DCH;56:42:21;00:45:59;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,1906;0,1906;-0,1906;14,950329;25,274819;10,32449;0,392611;;;;;;;
21/11/2022 01:14;7;DCH;56:44:21;00:48:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,1989;0,1989;-0,1989;14,933211;25,274819;10,341608;0,409728;;;;;;;
21/11/2022 01:16;7;DCH;56:46:21;00:50:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,207179;0,207179;-0,207179;14,916138;25,274819;10,358681;0,426802;;;;;;;
21/11/2022 01:18;7;DCH;56:48:21;00:52:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,215471;0,215471;-0,215471;14,899038;25,274819;10,375781;0,443902;;;;;;;
21/11/2022 01:20;7;DCH;56:50:21;00:54:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,223766;0,223766;-0,223766;14,881935;25,274819;10,392885;0,461005;;;;;;;
21/11/2022 01:22;7;DCH;56:52:21;00:56:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,232044;0,232044;-0,232044;14,864865;25,274819;10,409954;0,478075;;;;;;;
21/11/2022 01:24;7;DCH;56:54:21;00:58:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,240325;0,240325;-0,240325;14,847788;25,274819;10,427031;0,495152;;;;;;;
21/11/2022 01:26;7;DCH;56:56:21;01:00:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,248615;0,248615;-0,248615;14,830696;25,274819;10,444124;0,512244;;;;;;;
21/11/2022 01:28;7;DCH;56:58:21;01:02:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,256898;0,256898;-0,256898;14,813617;25,274819;10,461203;0,529323;;;;;;;
21/11/2022 01:30;7;DCH;57:00:21;01:04:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,265196;0,265196;-0,265196;14,796508;25,274819;10,478311;0,546432;;;;;;;
21/11/2022 01:32;7;DCH;57:02:21;01:06:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,273485;0,273485;-0,273485;14,77942;25,274819;10,495399;0,56352;;;;;;;
21/11/2022 01:34;7;DCH;57:04:21;01:08:00;2;1;EQUALIZACAO_4X_C20;2,062;-0,249;0;0,281772;0,281772;-0,281772;14,762335;25,274819;10,512484;0,580605;;;;;;;
21/11/2022 01:36;7;DCH;57:06:21;01:09:59;2;1;EQUALIZACAO_4X_C20;2,061;-0,249;0;0,290047;0,290047;-0,290047;14,745277;25,274819;10,529542;0,597663;;;;;;;
21/11/2022 01:38;7;DCH;57:08:21;01:12:00;2;1;EQUALIZACAO_4X_C20;2,061;-0,249;0;0,298348;0,298348;-0,298348;14,728166;25,274819;10,546653;0,614774;;;;;;;
21/11/2022 01:40;7;DCH;57:10:21;01:13:59;2;1;EQUALIZACAO_4X_C20;2,061;-0,249;0;0,306629;0,306629;-0,306629;14,711096;25,274819;10,563723;0,631844;;;;;;;
21/11/2022 01:42;7;DCH;57:12:21;01:16:00;2;1;EQUALIZACAO_4X_C20;2,061;-0,249;0;0,314909;0,314909;-0,314909;14,694029;25,274819;10,58079;0,648911;;;;;;;
21/11/2022 01:44;7;DCH;57:14:21;01:18:00;2;1;EQUALIZACAO_4X_C20;2,061;-0,249;0;0,323211;0,323211;-0,323211;14,67692;25,274819;10,5979;0,66602;;;;;;;
21/11/2022 01:46;7;DCH;57:16:21;01:20:00;2;1;EQUALIZACAO_4X_C20;2,061;-0,249;0;0,331496;0,331496;-0,331496;14,659844;25,274819;10,614975;0,683096;;;;;;;
21/11/2022 01:48;7;DCH;57:18:21;01:22:00;2;1;EQUALIZACAO_4X_C20;2,061;-0,249;0;0,339775;0,339775;-0,339775;14,642783;25,274819;10,632036;0,700156;;;;;;;
21/11/2022 01:50;7;DCH;57:20:21;01:23:59;2;1;EQUALIZACAO_4X_C20;2,061;-0,249;0;0,34806;0,34806;-0,34806;14,625709;25,274819;10,64911;0,717231;;;;;;;
21/11/2022 01:52;7;DCH;57:22:21;01:26:00;2;1;EQUALIZACAO_4X_C20;2,060;-0,249;0;0,356362;0,356362;-0,356362;14,608603;25,274819;10,666217;0,734337;;;;;;;
21/11/2022 01:54;7;DCH;57:24:21;01:28:00;2;1;EQUALIZACAO_4X_C20;2,060;-0,249;0;0,364635;0,364635;-0,364635;14,591558;25,274819;10,683261;0,751382;;;;;;;
21/11/2022 01:56;7;DCH;57:26:21;01:30:00;2;1;EQUALIZACAO_4X_C20;2,060;-0,249;0;0,372923;0,372923;-0,372923;14,574482;25,274819;10,700337;0,768458;;;;;;;
21/11/2022 01:58;7;DCH;57:28:21;01:32:00;2;1;EQUALIZACAO_4X_C20;2,060;-0,249;0;0,381224;0,381224;-0,381224;14,557382;25,274819;10,717438;0,785558;;;;;;;
21/11/2022 02:00;7;DCH;57:30:21;01:34:00;2;1;EQUALIZACAO_4X_C20;2,060;-0,249;0;0,389509;0,389509;-0,389509;14,540313;25,274819;10,734506;0,802627;;;;;;;
21/11/2022 02:02;7;DCH;57:32:21;01:36:00;2;1;EQUALIZACAO_4X_C20;2,060;-0,249;0;0,397796;0,397796;-0,397796;14,523244;25,274819;10,751576;0,819696;;;;;;;
21/11/2022 02:04;7;DCH;57:34:21;01:38:00;2;1;EQUALIZACAO_4X_C20;2,060;-0,249;0;0,406084;0,406084;-0,406084;14,506173;25,274819;10,768647;0,836767;;;;;;;
21/11/2022 02:06;7;DCH;57:36:21;01:40:00;2;1;EQUALIZACAO_4X_C20;2,059;-0,249;0;0,414369;0,414369;-0,414369;14,48911;25,274819;10,785709;0,853829;;;;;;;
21/11/2022 02:08;7;DCH;57:38:21;01:42:00;2;1;EQUALIZACAO_4X_C20;2,059;-0,249;0;0,422652;0,422652;-0,422652;14,472051;25,274819;10,802769;0,870889;;;;;;;
21/11/2022 02:10;7;DCH;57:40:21;01:44:00;2;1;EQUALIZACAO_4X_C20;2,059;-0,249;0;0,430946;0,430946;-0,430946;14,454972;25,274819;10,819847;0,887968;;;;;;;
21/11/2022 02:12;7;DCH;57:42:21;01:45:59;2;1;EQUALIZACAO_4X_C20;2,059;-0,249;0;0,439218;0,439218;-0,439218;14,43794;25,274819;10,836879;0,905;;;;;;;
21/11/2022 02:14;7;DCH;57:44:21;01:47:59;2;1;EQUALIZACAO_4X_C20;2,059;-0,249;0;0,447505;0,447505;-0,447505;14,420877;25,274819;10,853942;0,922063;;;;;;;
21/11/2022 02:16;7;DCH;57:46:21;01:50:00;2;1;EQUALIZACAO_4X_C20;2,059;-0,249;0;0,455809;0,455809;-0,455809;14,40378;25,274819;10,871039;0,93916;;;;;;;
