Time Stamp;Step;Status;Prog Time;Step Time;Cycle;Cycle Level;Procedure;Voltage;Current;AhCha;AhDch;AhStep;AhAccu;WhAccu;WhCha;WhDch;WhStep;Channel0270101;Channel0280101;;;;x;;Peukert 1,75V;
19/11/2022 17:52;7;DCH;74:09:59;18:34:00;2;1;EQUALIZACAO_4X_C20;1,91;-0,24457;0;4,540445;4,540445;-4,540445;7,352516;26,283792;18,931277;9,150697;-2,88575;1,322096;;;;;;;
19/11/2022 17:54;7;DCH;74:11:59;18:36:00;2;1;EQUALIZACAO_4X_C20;1,908;-0,244525;0;4,548597;4,548597;-4,548597;7,336956;26,283792;18,946836;9,166257;2,435206;1,676369;;;;;;;
19/11/2022 17:56;7;DCH;74:13:58;18:38:00;2;1;EQUALIZACAO_4X_C20;1,906;-0,24457;0;4,556755;4,556755;-4,556755;7,321399;26,283792;18,962393;9,181814;1,469457;-0,966866;;;;;;;
19/11/2022 17:58;7;DCH;74:15:59;18:40:00;2;1;EQUALIZACAO_4X_C20;1,904;-0,24457;0;4,564913;4,564913;-4,564913;7,305855;26,283792;18,977937;9,197358;0,196694;-2,158844;;;;;;;
19/11/2022 18:00;7;DCH;74:17:59;18:42:00;2;1;EQUALIZACAO_4X_C20;1,903;-0,244525;0;4,573051;4,573051;-4,573051;7,290365;26,283792;18,993428;9,212848;1,350515;1,910422;;;;;;;
19/11/2022 18:02;7;DCH;74:19:59;18:44:00;2;1;EQUALIZACAO_4X_C20;1,901;-0,244525;0;4,581209;4,581209;-4,581209;7,274853;26,283792;19,00894;9,228361;-0,847923;-2,146391;;;;;;;
19/11/2022 18:04;7;DCH;74:21:59;18:46:00;2;1;EQUALIZACAO_4X_C20;1,899;-0,244525;0;4,589367;4,589367;-4,589367;7,259356;26,283792;19,024436;9,243857;0,723712;-1,589677;;;;;;;
19/11/2022 18:06;7;DCH;74:23:59;18:48:00;2;1;EQUALIZACAO_4X_C20;1,896;-0,24457;0;4,597506;4,597506;-4,597506;7,243911;26,283792;19,039881;9,259302;-0,723393;-1,502825;;;;;;;
19/11/2022 18:08;7;DCH;74:25:59;18:50:00;2;1;EQUALIZACAO_4X_C20;1,894;-0,24457;0;4,60566;4,60566;-4,60566;7,228459;26,283792;19,055334;9,274754;0,307494;0,483593;;;;;;;
19/11/2022 18:10;7;DCH;74:27:59;18:52:00;2;1;EQUALIZACAO_4X_C20;1,892;-0,24457;0;4,613826;4,613826;-4,613826;7,213001;26,283792;19,070791;9,290212;3,038698;-1,714207;;;;;;;
19/11/2022 18:12;7;DCH;74:29:59;18:54:00;2;1;EQUALIZACAO_4X_C20;1,889;-0,24457;0;4,621958;4,621958;-4,621958;7,197629;26,283792;19,086163;9,305584;-0,180569;-1,005502;;;;;;;
19/11/2022 18:14;7;DCH;74:31:59;18:56:00;2;1;EQUALIZACAO_4X_C20;1,887;-0,24457;0;4,63012;4,63012;-4,63012;7,182221;26,283792;19,101572;9,320993;1,824528;0,254489;;;;;;;
19/11/2022 18:16;7;DCH;74:33:58;18:58:00;2;1;EQUALIZACAO_4X_C20;1,884;-0,244525;0;4,638259;4,638259;-4,638259;7,166877;26,283792;19,116915;9,336336;3,020977;-1,457962;;;;;;;
19/11/2022 18:18;7;DCH;74:35:59;19:00:00;2;1;EQUALIZACAO_4X_C20;1,881;-0,244525;0;4,64642;4,64642;-4,64642;7,151515;26,283792;19,132277;9,351698;0,867561;2,01739;;;;;;;
19/11/2022 18:20;7;DCH;74:37:59;19:02:00;2;1;EQUALIZACAO_4X_C20;1,878;-0,244525;0;4,654581;4,654581;-4,654581;7,136179;26,283792;19,147614;9,367034;-2,027129;-1,984661;;;;;;;
19/11/2022 18:22;7;DCH;74:39:59;19:04:00;2;1;EQUALIZACAO_4X_C20;1,875;-0,244525;0;4,662716;4,662716;-4,662716;7,120915;26,283792;19,162878;9,382299;-1,81447;1,451097;;;;;;;
19/11/2022 18:24;7;DCH;74:41:59;19:06:00;2;1;EQUALIZACAO_4X_C20;1,871;-0,244525;0;4,670871;4,670871;-4,670871;7,105641;26,283792;19,178152;9,397572;-0,877779;2,201472;;;;;;;
19/11/2022 18:26;7;DCH;74:43:59;19:08:00;2;1;EQUALIZACAO_4X_C20;1,868;-0,244525;0;4,679029;4,679029;-4,679029;7,090392;26,283792;19,193401;9,412822;-0,284983;-2,138728;;;;;;;
19/11/2022 18:28;7;DCH;74:45:59;19:10:00;2;1;EQUALIZACAO_4X_C20;1,863;-0,24457;0;4,687176;4,687176;-4,687176;7,075194;26,283792;19,208598;9,428019;-0,330005;-0,685874;;;;;;;
19/11/2022 18:30;7;DCH;74:47:59;19:12:00;2;1;EQUALIZACAO_4X_C20;1,859;-0,24457;0;4,695326;4,695326;-4,695326;7,060024;26,283792;19,223768;9,443189;0,661128;1,988333;;;;;;;
19/11/2022 18:32;7;DCH;74:49:59;19:14:00;2;1;EQUALIZACAO_4X_C20;1,854;-0,24457;0;4,703492;4,703492;-4,703492;7,044864;26,283792;19,238928;9,458349;-0,390195;-0,924398;;;;;;;
19/11/2022 18:34;7;DCH;74:51:59;19:16:00;2;1;EQUALIZACAO_4X_C20;1,849;-0,244525;0;4,711643;4,711643;-4,711643;7,029772;26,283792;19,25402;9,473441;-1,592391;-0,949144;;;;;;;
19/11/2022 18:36;7;DCH;74:53:59;19:18:00;2;1;EQUALIZACAO_4X_C20;1,843;-0,244525;0;4,71978;4,71978;-4,71978;7,014752;26,283792;19,269041;9,488462;1,155417;2,046607;;;;;;;
19/11/2022 18:38;7;DCH;74:55:59;19:20:00;2;1;EQUALIZACAO_4X_C20;1,837;-0,24457;0;4,727936;4,727936;-4,727936;6,999744;26,283792;19,284049;9,50347;2,368151;1,487179;;;;;;;
19/11/2022 18:40;7;DCH;74:57:59;19:22:00;2;1;EQUALIZACAO_4X_C20;1,83;-0,244525;0;4,736095;4,736095;-4,736095;6,984786;26,283792;19,299007;9,518428;-1,737197;-2,208656;;;;;;;
19/11/2022 18:42;7;DCH;74:59:59;19:24:00;2;1;EQUALIZACAO_4X_C20;1,821;-0,244525;0;4,744239;4,744239;-4,744239;6,969917;26,283792;19,313875;9,533296;-2,158684;-1,350036;;;;;;;
19/11/2022 18:44;7;DCH;75:01:59;19:26:00;2;1;EQUALIZACAO_4X_C20;1,812;-0,24457;0;4,752393;4,752393;-4,752393;6,955104;26,283792;19,328688;9,548109;1,198205;1,853585;;;;;;;
19/11/2022 18:46;7;DCH;75:03:59;19:28:00;2;1;EQUALIZACAO_4X_C20;1,801;-0,24457;0;4,760537;4,760537;-4,760537;6,940392;26,283792;19,343401;9,562822;0,417176;0,034485;;;;;;;
19/11/2022 18:48;7;DCH;75:05:58;19:30:00;2;1;EQUALIZACAO_4X_C20;1,787;-0,24457;0;4,768691;4,768691;-4,768691;6,925763;26,283792;19,358029;9,57745;-2,512159;2,000148;;;;;;;
19/11/2022 18:50;7;DCH;75:07:59;19:32:00;2;1;EQUALIZACAO_4X_C20;1,769;-0,244616;0;4,776846;4,776846;-4,776846;6,911261;26,283792;19,372531;9,591952;-0,319947;-1,468499;;;;;;;
19/11/2022 18:51;7;DCH;75:09:28;19:33:29;2;1;EQUALIZACAO_4X_C20;1,75;-0,244525;0;4,782931;4,782931;-4,782931;6,90055;26,283792;19,383242;9,602663;2,042137;2,04086;;;;;;;
19/11/2022 18:51;7;DCH;75:09:28;19:33:29;2;1;EQUALIZACAO_4X_C20;1,75;-0,244525;;;;;;;;;;;;;;;;;
19/11/2022 18:51;8;CHA;75:09:28;00:00:00;2;1;EQUALIZACAO_4X_C20;1,948;0;;;;;;;;;;;;;;;;;
19/11/2022 18:51;8;CHA;75:09:28;00:00:00;2;1;EQUALIZACAO_4X_C20;1,969;1,220412;0,000106;4,78295;0,000124;-4,782844;6,900724;26,283998;19,383274;0,000238;1,740071;2,025533;;;;;;;
19/11/2022 19:06;8;CHA;75:24:28;00:15:00;2;1;EQUALIZACAO_4X_C20;2,185;1,222805;0,305777;4,78295;0,305796;-4,477172;7,559739;26,943014;19,383274;0,659253;-0,976605;-0,844092;;;;;;;
19/11/2022 19:21;8;CHA;75:39:28;00:30:00;2;1;EQUALIZACAO_4X_C20;2,2;1,222805;0,611535;4,78295;0,611553;-4,171415;8,230064;27,613338;19,383274;1,329578;2,85797;1,483666;;;;;;;
19/11/2022 19:36;8;CHA;75:54:28;00:45:00;2;1;EQUALIZACAO_4X_C20;2,214;1,222805;0,917211;4,78295;0,917229;-3,865739;8,904803;28,288077;19,383274;2,004317;1,903238;2,3268;;;;;;;
19/11/2022 19:51;8;CHA;76:09:28;01:00:00;2;1;EQUALIZACAO_4X_C20;2,223;1,22276;1,222866;4,78295;1,222884;-3,560084;9,582917;28,966191;19,383274;2,682431;0,426436;0,765382;;;;;;;
19/11/2022 20:06;8;CHA;76:24:28;01:15:00;2;1;EQUALIZACAO_4X_C20;2,229;1,22276;1,528614;4,78295;1,528632;-3,254336;10,263489;29,646763;19,383274;3,363003;0,753249;0,207071;;;;;;;
19/11/2022 20:21;8;CHA;76:39:28;01:30:00;2;1;EQUALIZACAO_4X_C20;2,233;1,22276;1,834326;4,78295;1,834344;-2,948624;10,945508;30,328783;19,383274;4,045022;1,000872;1,564611;;;;;;;
19/11/2022 20:36;8;CHA;76:54:28;01:44:59;2;1;EQUALIZACAO_4X_C20;2,238;1,22276;2,139929;4,78295;2,139947;-2,643021;11,62875;31,012025;19,383274;4,728264;1,009653;0,478803;;;;;;;
19/11/2022 20:51;8;CHA;77:09:28;02:00:00;2;1;EQUALIZACAO_4X_C20;2,246;1,22276;2,445717;4,78295;2,445735;-2,337233;12,314329;31,697604;19,383274;5,413843;0,667674;-2,002702;;;;;;;
19/11/2022 21:06;8;CHA;77:24:28;02:15:00;2;1;EQUALIZACAO_4X_C20;2,256;1,222805;2,751412;4,78295;2,751431;-2,031537;13,002389;32,385663;19,383274;6,101903;2,295348;-2,130106;;;;;;;
19/11/2022 21:21;8;CHA;77:39:28;02:30:00;2;1;EQUALIZACAO_4X_C20;2,269;1,22276;3,057054;4,78295;3,057072;-1,725896;13,693794;33,077068;19,383274;6,793307;-0,633827;-0,777516;;;;;;;
19/11/2022 21:36;8;CHA;77:54:28;02:45:00;2;1;EQUALIZACAO_4X_C20;2,284;1,222805;3,362785;4,78295;3,362803;-1,420165;14,389661;33,772935;19,383274;7,489175;0,979798;0,570444;;;;;;;
19/11/2022 21:51;8;CHA;78:09:28;03:00:00;2;1;EQUALIZACAO_4X_C20;2,303;1,222805;3,668458;4,78295;3,668476;-1,114492;15,090634;34,473908;19,383274;8,190148;2,89932;-1,539545;;;;;;;
19/11/2022 22:06;8;CHA;78:24:28;03:15:00;2;1;EQUALIZACAO_4X_C20;2,331;1,22276;3,974153;4,78295;3,974171;-0,808797;15,798606;35,18188;19,383274;8,89812;1,863643;-1,880088;;;;;;;
19/11/2022 22:21;8;CHA;78:39:28;03:30:00;2;1;EQUALIZACAO_4X_C20;2,398;1,222805;4,279857;4,78295;4,279875;-0,503093;16,519436;35,90271;19,383274;9,61895;-2,21137;1,815907;;;;;;;
19/11/2022 22:36;8;CHA;78:54:28;03:45:00;2;1;EQUALIZACAO_4X_C20;2,558;1,222805;4,585578;4,78295;4,585596;-0,197372;17,278078;36,661353;19,383274;10,377592;-2,874095;-1,947941;;;;;;;
19/11/2022 22:51;8;CHA;79:09:28;04:00:00;2;1;EQUALIZACAO_4X_C20;2,651;1,222805;4,891258;4,78295;4,891276;0,108308;18,07511;37,458384;19,383274;11,174623;2,957754;-0,580343;;;;;;;
19/11/2022 23:06;8;CHA;79:24:28;04:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,931599;5,167461;4,78295;5,167479;0,384511;18,81179;38,195064;19,383274;11,911304;0,147361;-2,191573;;;;;;;
19/11/2022 23:21;8;CHA;79:39:28;04:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,702255;5,369143;4,78295;5,369161;0,586193;19,350262;38,733537;19,383274;12,449776;2,271081;1,684671;;;;;;;
19/11/2022 23:36;8;CHA;79:54:28;04:44:59;2;1;EQUALIZACAO_4X_C20;2,67;0,556629;5,525451;4,78295;5,52547;0,742502;19,767592;39,150866;19,383274;12,867106;1,384362;-2,085882;;;;;;;
19/11/2022 23:51;8;CHA;80:09:28;05:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,453224;5,651018;4,78295;5,651036;0,868068;20,102843;39,486118;19,383274;13,202357;-0,450863;-1,339978;;;;;;;
20/11/2022 00:06;8;CHA;80:24:28;05:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,375782;5,754179;4,78295;5,754197;0,971229;20,378273;39,761547;19,383274;13,477787;-0,482156;1,149351;;;;;;;
20/11/2022 00:21;8;CHA;80:39:28;05:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,316629;5,840426;4,78295;5,840445;1,057477;20,608547;39,991821;19,383274;13,70806;-1,126201;-1,299585;;;;;;;
20/11/2022 00:36;8;CHA;80:54:28;05:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,271699;5,913687;4,78295;5,913706;1,130738;20,804147;40,187421;19,383274;13,90366;1,414856;1,905313;;;;;;;
20/11/2022 00:51;8;CHA;81:09:28;06:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,237923;5,977195;4,78295;5,977213;1,194245;20,973706;40,35698;19,383274;14,07322;0,934935;1,908826;;;;;;;
20/11/2022 01:06;8;CHA;81:24:28;06:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,213585;6,03345;4,78295;6,033469;1,250501;21,123903;40,507177;19,383274;14,223417;1,005183;1,901482;;;;;;;
20/11/2022 01:21;8;CHA;81:39:28;06:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,194529;6,084336;4,78295;6,084355;1,301387;21,259764;40,643038;19,383274;14,359278;-2,301575;0,528455;;;;;;;
20/11/2022 01:36;8;CHA;81:54:28;06:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,180486;6,131129;4,78295;6,131147;1,348179;21,384695;40,767969;19,383274;14,484209;1,123806;1,031845;;;;;;;
20/11/2022 01:51;8;CHA;82:09:28;07:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,169468;6,174806;4,78295;6,174824;1,391856;21,50131;40,884584;19,383274;14,600824;1,106244;-2,145433;;;;;;;
20/11/2022 02:06;8;CHA;82:24:28;07:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,160798;6,216041;4,78295;6,216059;1,433091;21,611403;40,994677;19,383274;14,710916;-2,672931;1,688024;;;;;;;
20/11/2022 02:21;8;CHA;82:39:28;07:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,153754;6,255325;4,78295;6,255343;1,472375;21,716289;41,099563;19,383274;14,815802;0,533884;1,760826;;;;;;;
20/11/2022 02:36;8;CHA;82:54:28;07:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,148064;6,293038;4,78295;6,293057;1,510089;21,816979;41,200254;19,383274;14,916493;0,60461;0,061148;;;;;;;
20/11/2022 02:51;8;CHA;83:09:28;08:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,143052;6,329383;4,78295;6,329401;1,546433;21,914017;41,297291;19,383274;15,01353;2,911933;-1,873861;;;;;;;
20/11/2022 03:06;8;CHA;83:24:28;08:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,138627;6,364571;4,78295;6,36459;1,581622;22,007966;41,39124;19,383274;15,10748;1,045895;1,96215;;;;;;;
20/11/2022 03:21;8;CHA;83:39:28;08:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,13524;6,398771;4,78295;6,398789;1,615821;22,099275;41,482549;19,383274;15,198789;2,790117;1,224069;;;;;;;
20/11/2022 03:36;8;CHA;83:54:28;08:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,131763;6,432117;4,78295;6,432135;1,649167;22,188306;41,57158;19,383274;15,28782;-1,953848;-1,104328;;;;;;;
20/11/2022 03:51;8;CHA;84:09:28;09:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,128783;6,464708;4,78295;6,464727;1,681759;22,275323;41,658598;19,383274;15,374837;1,355145;1,882483;;;;;;;
20/11/2022 04:06;8;CHA;84:24:28;09:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,12657;6,49664;4,78295;6,496658;1,71369;22,360577;41,743852;19,383274;15,460091;0,992411;1,162123;;;;;;;
20/11/2022 04:21;8;CHA;84:39:28;09:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,123996;6,527922;4,78295;6,527941;1,744973;22,444099;41,827373;19,383274;15,543613;1,427628;1,990888;;;;;;;
20/11/2022 04:36;8;CHA;84:54:28;09:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,121694;6,558633;4,78295;6,558651;1,775683;22,526092;41,909367;19,383274;15,625606;0,103296;-0,499718;;;;;;;
20/11/2022 04:51;8;CHA;85:09:28;10:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,119752;6,58881;4,78295;6,588829;1,805861;22,606664;41,989938;19,383274;15,706178;-0,981714;-0,489659;;;;;;;
20/11/2022 05:06;8;CHA;85:24:28;10:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,11772;6,618498;4,78295;6,618516;1,835548;22,685927;42,069201;19,383274;15,785441;-2,307961;2,021542;;;;;;;
20/11/2022 05:21;8;CHA;85:39:28;10:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,116049;6,647738;4,78295;6,647756;1,864788;22,763994;42,147269;19,383274;15,863508;-1,008695;-2,015155;;;;;;;
20/11/2022 05:36;8;CHA;85:54:28;10:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,114378;6,676553;4,78295;6,676572;1,893604;22,84093;42,224204;19,383274;15,940444;-0,109044;-2,213286;;;;;;;
20/11/2022 05:51;8;CHA;86:09:28;11:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,113024;6,704977;4,78295;6,704996;1,922027;22,916819;42,300093;19,383274;16,016333;0,478005;0,690664;;;;;;;
20/11/2022 06:06;8;CHA;86:24:28;11:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,111579;6,73307;4,78295;6,733088;1,95012;22,991824;42,375098;19,383274;16,091338;-2,717315;0,801624;;;;;;;
20/11/2022 06:21;8;CHA;86:39:28;11:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,11054;6,760841;4,78295;6,76086;1,977892;23,065971;42,449246;19,383274;16,165485;1,469777;1,874979;;;;;;;
20/11/2022 06:36;8;CHA;86:54:28;11:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,109592;6,788364;4,78295;6,788383;2,005415;23,139455;42,522729;19,383274;16,238969;-0,658574;-2,207539;;;;;;;
20/11/2022 06:51;8;CHA;87:09:28;12:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,108553;6,815653;4,78295;6,815671;2,032703;23,212313;42,595587;19,383274;16,311827;-1,162762;-1,927346;;;;;;;
20/11/2022 07:06;8;CHA;87:24:28;12:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,107786;6,842724;4,78295;6,842743;2,059775;23,284591;42,667866;19,383274;16,384105;-1,428426;-1,089959;;;;;;;
20/11/2022 07:21;8;CHA;87:39:28;12:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,107244;6,869584;4,78295;6,869603;2,086634;23,356305;42,739579;19,383274;16,455819;0,874266;1,908666;;;;;;;
20/11/2022 07:36;8;CHA;87:54:28;12:44:59;2;1;EQUALIZACAO_4X_C20;2,67;0,106657;6,896293;4,78295;6,896312;2,113344;23,427616;42,810891;19,383274;16,52713;0,688589;1,581215;;;;;;;
20/11/2022 07:51;8;CHA;88:09:28;12:59:59;2;1;EQUALIZACAO_4X_C20;2,67;0,106296;6,922885;4,78295;6,922904;2,139936;23,498615;42,881889;19,383274;16,598128;1,361052;0,687311;;;;;;;
20/11/2022 08:06;8;CHA;88:24:28;13:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,106025;6,949425;4,78295;6,949443;2,166475;23,569473;42,952747;19,383274;16,668986;2,82109;-0,409194;;;;;;;
20/11/2022 08:21;8;CHA;88:39:28;13:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105709;6,975892;4,78295;6,97591;2,192942;23,640137;43,023411;19,383274;16,739651;-2,538661;0,397699;;;;;;;
20/11/2022 08:36;8;CHA;88:54:28;13:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105618;7,002305;4,78295;7,002324;2,219356;23,710659;43,093933;19,383274;16,810173;0,884325;-0,320745;;;;;;;
20/11/2022 08:51;8;CHA;89:09:28;14:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105347;7,028655;4,78295;7,028674;2,245706;23,781011;43,164285;19,383274;16,880525;1,115983;-1,595424;;;;;;;
20/11/2022 09:06;8;CHA;89:24:28;14:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105212;7,054989;4,78295;7,055007;2,272039;23,851318;43,234592;19,383274;16,950832;1,050844;-1,982267;;;;;;;
20/11/2022 09:21;8;CHA;89:39:28;14:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105076;7,081279;4,78295;7,081297;2,298329;23,92151;43,304784;19,383274;17,021024;1,882642;1,938521;;;;;;;
20/11/2022 09:36;8;CHA;89:54:28;14:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105076;7,107551;4,78295;7,10757;2,324602;23,991656;43,37493;19,383274;17,09117;-0,39722;-2,088756;;;;;;;
20/11/2022 09:51;8;CHA;90:09:28;15:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105167;7,133816;4,78295;7,133834;2,350866;24,06178;43,445054;19,383274;17,161294;-2,152298;1,51448;;;;;;;
20/11/2022 10:06;8;CHA;90:24:28;15:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105167;7,160079;4,78295;7,160097;2,377129;24,131899;43,515174;19,383274;17,231413;-2,694165;1,758431;;;;;;;
20/11/2022 10:21;8;CHA;90:39:28;15:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105167;7,186359;4,78295;7,186377;2,403409;24,202064;43,585338;19,383274;17,301578;-2,605397;0,708705;;;;;;;
20/11/2022 10:36;8;CHA;90:54:28;15:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105483;7,212674;4,78295;7,212692;2,429724;24,272323;43,655598;19,383274;17,371837;-0,112397;0,581141;;;;;;;
20/11/2022 10:51;8;CHA;91:09:28;16:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105392;7,23904;4,78295;7,239058;2,45609;24,342719;43,725993;19,383274;17,442232;-2,706458;1,732088;;;;;;;
20/11/2022 11:06;8;CHA;91:24:28;16:14:59;2;1;EQUALIZACAO_4X_C20;2,67;0,105663;7,265422;4,78295;7,26544;2,482472;24,413156;43,79643;19,383274;17,51267;0,957287;-0,87267;;;;;;;
20/11/2022 11:21;8;CHA;91:39:28;16:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105844;7,29186;4,78295;7,291879;2,508911;24,483744;43,867018;19,383274;17,583258;2,736792;-2,042776;;;;;;;
20/11/2022 11:36;8;CHA;91:54:28;16:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,106612;7,318383;4,78295;7,318401;2,535433;24,554556;43,93783;19,383274;17,65407;-0,085415;1,853745;;;;;;;
20/11/2022 11:51;8;CHA;92:09:28;17:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,106747;7,345012;4,78295;7,34503;2,562062;24,625654;44,008928;19,383274;17,725168;3,053706;-1,259193;;;;;;;
20/11/2022 12:06;8;CHA;92:24:28;17:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,106837;7,371676;4,78295;7,371694;2,588726;24,696844;44,080119;19,383274;17,796358;-2,847752;1,187348;;;;;;;
20/11/2022 12:21;8;CHA;92:39:28;17:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,106928;7,398395;4,78295;7,398414;2,615446;24,768183;44,151457;19,383274;17,867697;-0,450225;-1,485742;;;;;;;
20/11/2022 12:36;8;CHA;92:54:28;17:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,107063;7,425134;4,78295;7,425152;2,642184;24,839573;44,222847;19,383274;17,939087;-2,818216;1,383563;;;;;;;
20/11/2022 12:51;8;CHA;93:09:28;18:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,106973;7,451882;4,78295;7,4519;2,668932;24,910987;44,294261;19,383274;18,010501;-2,780697;1,652102;;;;;;;
20/11/2022 13:06;8;CHA;93:24:28;18:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,106973;7,478627;4,78295;7,478645;2,695677;24,982393;44,365667;19,383274;18,081907;-1,821654;2,136493;;;;;;;
20/11/2022 13:21;8;CHA;93:39:28;18:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,107154;7,505389;4,78295;7,505407;2,722439;25,053845;44,43712;19,383274;18,153359;0,276202;1,42204;;;;;;;
20/11/2022 13:36;8;CHA;93:54:28;18:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,106657;7,532109;4,78295;7,532127;2,749159;25,125186;44,508461;19,383274;18,2247;3,152692;-1,291762;;;;;;;
20/11/2022 13:51;8;CHA;94:09:28;19:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,106883;7,558823;4,78295;7,558841;2,775873;25,196511;44,579785;19,383274;18,296024;-0,840739;-1,736559;;;;;;;
20/11/2022 14:06;8;CHA;94:24:28;19:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,106702;7,58549;4,78295;7,585509;2,802541;25,26771;44,650984;19,383274;18,367223;-1,927505;-1,553276;;;;;;;
20/11/2022 14:21;8;CHA;94:39:28;19:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,106521;7,612139;4,78295;7,612157;2,829189;25,338858;44,722133;19,383274;18,438372;0,413983;1,632624;;;;;;;
20/11/2022 14:36;8;CHA;94:54:28;19:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,106386;7,63874;4,78295;7,638759;2,855791;25,409883;44,793157;19,383274;18,509396;2,721466;0,943397;;;;;;;
20/11/2022 14:51;8;CHA;95:09:28;19:59:59;2;1;EQUALIZACAO_4X_C20;2,67;0,106205;7,665323;4,78295;7,665341;2,882373;25,480855;44,864129;19,383274;18,580369;-1,07559;-0,860376;;;;;;;
20/11/2022 15:06;8;CHA;95:24:28;20:14:59;2;1;EQUALIZACAO_4X_C20;2,67;0,105889;7,691849;4,78295;7,691867;2,908899;25,551678;44,934952;19,383274;18,651192;-2,215042;0,58657;;;;;;;
20/11/2022 15:21;8;CHA;95:39:28;20:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105934;7,718294;4,78295;7,718312;2,935344;25,622284;45,005558;19,383274;18,721798;1,518152;2,170818;;;;;;;
20/11/2022 15:36;8;CHA;95:54:28;20:45:00;2;1;EQUALIZACAO_4X_C20;2,67;0,105076;7,744647;4,78295;7,744665;2,961697;25,692643;45,075918;19,383274;18,792157;-2,722743;0,933817;;;;;;;
20/11/2022 15:51;8;CHA;96:09:28;21:00:00;2;1;EQUALIZACAO_4X_C20;2,67;0,104625;7,770864;4,78295;7,770882;2,987914;25,76264;45,145915;19,383274;18,862154;1,446148;2,227655;;;;;;;
20/11/2022 16:06;8;CHA;96:24:28;21:15:00;2;1;EQUALIZACAO_4X_C20;2,67;0,104309;7,796988;4,78295;7,797006;3,014038;25,832389;45,215663;19,383274;18,931903;-0,804338;-2,235318;;;;;;;
20/11/2022 16:21;8;CHA;96:39:28;21:30:00;2;1;EQUALIZACAO_4X_C20;2,67;0,103677;7,822994;4,78295;7,823013;3,040045;25,901824;45,285098;19,383274;19,001338;2,25288;-0,466989;;;;;;;
